season,game_type,week,gametime,away_team,away_score,home_team,home_score,result,total,overtime,away_rest,home_rest,away_moneyline,home_moneyline,spread_line,away_spread_odds,home_spread_odds,total_line,under_odds,over_odds,div_game,roof,surface,temp,wind,Score_Diff,Home_Win?
2021,REG,7,16:25,HOU,5,ARI,31,26,36,0,7,7,1119,-1766,20.5,-111,100,47,101,-112,0,closed,grass ,,,26,1
2021,REG,7,16:25,CHI,3,TB,38,35,41,0,7,10,501,-644,12.5,-114,103,47,-110,-101,0,outdoors,grass ,83,7,35,1
2021,REG,7,20:20,IND,30,SF,18,-12,48,0,7,14,152,-169,3.5,-117,106,41.5,-102,-110,0,outdoors,grass,64,16,-12,0
2021,REG,7,20:15,NO,13,SEA,10,-3,23,0,15,8,-237,208,-6,-104,-106,42,-102,-109,0,outdoors,fieldturf,54,16,-3,0
2021,REG,8,20:20,GB,24,ARI,21,-3,45,0,4,4,242,-279,6.5,-104,-106,51,-105,-106,0,open,grass ,,,-3,0
2021,REG,8,13:00,CAR,19,ATL,13,-6,32,0,7,7,117,-129,2.5,-109,-101,47,-111,100,1,open,fieldturf,,,-6,0
2021,REG,8,13:00,MIA,11,BUF,26,15,37,0,7,13,709,-983,15,-108,-102,48.5,-103,-108,1,outdoors,a_turf,54,9,15,1
2021,REG,8,13:00,SF,33,CHI,22,-11,55,0,7,7,-210,186,-4.5,-103,-107,40,102,-114,0,outdoors,grass ,53,12,-11,0
2021,REG,8,13:00,PIT,15,CLE,10,-5,25,0,14,10,196,-222,5.5,-108,-102,43,-105,-106,1,outdoors,grass ,57,13,-5,0
2021,REG,8,13:00,PHI,44,DET,6,-38,50,0,7,7,-168,151,-3,-116,105,48.5,-110,-101,0,dome,fieldturf,,,-38,0
2021,REG,8,13:00,LA,38,HOU,22,-16,60,0,7,7,-1010,724,-17,107,-118,47,-108,-103,0,closed,astroturf,,,-16,0
2021,REG,8,13:00,TEN,34,IND,31,-3,65,1,7,7,144,-160,3,-102,-108,51,-112,101,1,open,fieldturf,,,-3,0
2021,REG,8,13:00,CIN,31,NYJ,34,3,65,0,7,7,-510,411,-11.5,-105,-105,43.5,-109,-102,0,outdoors,fieldturf,63,11,3,1
2021,REG,8,16:05,NE,27,LAC,24,-3,51,0,7,14,163,-183,3.5,-101,-109,50.5,-106,-105,0,dome,matrixturf,,,-3,0
2021,REG,8,16:05,JAX,7,SEA,31,24,38,0,14,6,171,-192,4,-105,-105,44,-101,-111,0,outdoors,fieldturf,54,8,24,1
2021,REG,8,16:25,WAS,10,DEN,17,7,27,0,7,10,170,-191,4,-108,-102,45,-116,104,0,outdoors,grass ,41,4,7,1
2021,REG,8,16:25,TB,27,NO,36,9,63,0,7,6,-188,168,-4,-101,-109,48.5,-109,-102,1,dome,sportturf,,,9,1
2021,REG,8,20:20,DAL,20,MIN,16,-4,36,0,14,14,193,-219,4.5,-109,-101,49.5,-110,-101,0,dome,sportturf,,,-4,0
2021,REG,8,20:15,NYG,17,KC,20,3,37,0,8,8,425,-530,10.5,-107,-103,53,-101,-110,0,outdoors,grass ,39,4,3,1
2021,REG,9,20:20,NYJ,30,IND,45,15,75,0,4,4,410,-509,10.5,-108,-102,46,-111,-101,0,closed,fieldturf,,,15,1
2021,REG,9,13:00,MIN,31,BAL,34,3,65,1,7,14,262,-305,7.5,-117,106,51,-109,-102,0,outdoors,grass,56,8,3,1
2021,REG,9,13:00,NE,24,CAR,6,-18,30,0,7,7,-176,157,-3.5,-101,-109,41.5,100,-111,0,outdoors,grass ,61,16,-18,0
2021,REG,9,13:00,CLE,41,CIN,16,-25,57,0,7,7,117,-129,2.5,-105,-105,47.5,-106,-105,1,outdoors,fieldturf,56,0,-25,0
2021,REG,9,13:00,DEN,30,DAL,16,-14,46,0,7,7,378,-462,10.5,-107,-103,50,-103,-108,0,closed,matrixturf,,,-14,0
2021,REG,9,13:00,BUF,6,JAX,9,3,15,0,7,7,-1101,776,-14.5,-120,109,48,-103,-108,0,outdoors,grass ,59,16,3,1
2021,REG,9,13:00,HOU,9,MIA,17,8,26,0,7,7,166,-185,4,-112,101,45,-109,-102,0,outdoors,grass ,72,19,8,1
2021,REG,9,13:00,ATL,27,NO,25,-2,52,0,7,7,240,-277,7,-117,106,43,-101,-110,1,dome,sportturf,,,-2,0
2021,REG,9,13:00,LV,16,NYG,23,7,39,0,14,6,-152,137,-3,-102,-108,47,-108,-103,0,outdoors,fieldturf,54,4,7,1
2021,REG,9,16:05,LAC,27,PHI,24,-3,51,0,7,7,-106,-104,-1,-101,-110,49.5,-105,-106,0,outdoors,grass ,54,11,-3,0
2021,REG,9,16:25,GB,7,KC,13,6,20,0,10,6,275,-322,7,-107,-104,48,-102,-109,0,outdoors,grass ,51,12,6,1
2021,REG,9,16:25,ARI,31,SF,17,-14,48,0,10,7,207,-235,5.5,-105,-105,44.5,-109,-102,1,outdoors,grass,57,8,-14,0
2021,REG,9,20:20,TEN,28,LA,16,-12,44,0,7,7,296,-350,7,103,-114,53.5,-111,-100,0,dome,matrixturf,,,-12,0
2021,REG,9,20:15,CHI,27,PIT,29,2,56,0,8,8,263,-306,7,-109,-101,40,-103,-108,0,outdoors,grass ,55,7,2,1
2021,REG,10,20:20,BAL,10,MIA,22,12,32,0,4,4,-390,326,-8.5,-106,-104,46.5,-106,-105,0,outdoors,grass ,77,4,12,1
2021,REG,10,13:00,ATL,3,DAL,43,40,46,0,7,7,328,-392,8,-105,-105,55,-108,-103,0,closed,matrixturf,,,40,1
2021,REG,10,13:00,JAX,17,IND,23,6,40,0,7,10,358,-434,10.5,-115,104,47.5,-108,-103,1,closed,fieldturf,,,6,1
2021,REG,10,13:00,CLE,7,NE,45,38,52,0,7,7,119,-132,2.5,-104,-106,45.5,-108,-103,0,outdoors,fieldturf,48,6,38,1
2021,REG,10,13:00,BUF,45,NYJ,17,-28,62,0,7,10,-685,527,-13,101,-111,47,104,-116,1,outdoors,fieldturf,47,4,-28,0
2021,REG,10,13:00,DET,16,PIT,16,0,32,1,14,6,303,-359,9,-121,110,43,-114,102,0,outdoors,grass ,37,12,0,1
2021,REG,10,13:00,NO,21,TEN,23,2,44,0,7,7,133,-147,3,-114,103,44,-109,-102,0,outdoors,grass ,53,12,2,1
2021,REG,10,13:00,TB,19,WAS,29,10,48,0,14,14,-435,359,-10,106,-117,51,-109,-102,0,outdoors,grass ,47,8,10,1
2021,REG,10,16:05,CAR,34,ARI,10,-24,44,0,7,7,280,-329,7,-103,-107,42,-113,101,0,closed,grass ,,,-24,0
2021,REG,10,16:05,MIN,27,LAC,20,-7,47,0,7,7,160,-179,3,111,-123,53.5,-104,-107,0,dome,matrixturf,,,-7,0
2021,REG,10,16:25,PHI,30,DEN,13,-17,43,0,7,7,101,-111,1,-108,-102,44.5,-103,-108,0,outdoors,grass ,57,19,-17,0
2021,REG,10,16:25,SEA,0,GB,17,17,17,0,14,7,151,-168,3,104,-115,49.5,-117,105,0,outdoors,grass ,35,11,17,1
2021,REG,10,20:20,KC,41,LV,14,-27,55,0,7,7,-147,133,-2.5,-123,111,53.5,-108,-103,1,dome,grass,,,-27,0
2021,REG,10,20:15,LA,10,SF,31,21,41,0,8,8,-177,158,-3.5,-100,-110,50,-110,-102,1,outdoors,grass,59,0,21,1
2021,REG,11,20:20,NE,25,ATL,0,-25,25,0,4,4,-329,280,-7,-111,101,47.5,-108,-103,0,closed,fieldturf,,,-25,0
2021,REG,11,13:00,IND,41,BUF,15,-26,56,0,7,7,274,-320,7.5,-116,105,49.5,-111,100,0,outdoors,a_turf,49,12,-26,0
2021,REG,11,13:00,WAS,27,CAR,21,-6,48,0,7,7,154,-172,3.5,-114,103,43,-108,-103,0,outdoors,grass ,54,0,-6,0
2021,REG,11,13:00,BAL,16,CHI,13,-3,29,0,10,13,-226,199,-5,-103,-107,43,-104,-107,0,outdoors,grass ,46,9,-3,0
2021,REG,11,13:00,DET,10,CLE,13,3,23,0,7,7,465,-590,13,-106,-104,42.5,-103,-108,0,outdoors,grass ,42,7,3,1
2021,REG,11,13:00,SF,30,JAX,10,-20,40,0,6,7,-281,243,-6.5,-106,-104,45,-103,-108,0,outdoors,grass ,68,17,-20,0
2021,REG,11,13:00,GB,31,MIN,34,3,65,0,7,7,-111,101,-1,-105,-105,48,-113,102,1,dome,sportturf,,,3,1
2021,REG,11,13:00,MIA,24,NYJ,17,-7,41,0,10,7,-181,162,-3.5,-103,-107,44.5,101,-112,1,outdoors,fieldturf,52,4,-7,0
2021,REG,11,13:00,NO,29,PHI,40,11,69,0,7,7,130,-144,2.5,106,-117,42.5,-111,-100,0,outdoors,grass ,51,4,11,1
2021,REG,11,13:00,HOU,22,TEN,13,-9,35,0,14,7,377,-462,10.5,-110,-100,44.5,-110,-101,1,outdoors,grass ,59,8,-9,0
2021,REG,11,16:05,CIN,32,LV,13,-19,45,0,14,7,-123,112,-1,-115,105,50.5,-110,-101,0,dome,grass,,,-19,0
2021,REG,11,16:25,DAL,9,KC,19,10,28,0,7,7,122,-134,2.5,-101,-110,56,-115,103,0,outdoors,grass ,57,17,10,1
2021,REG,11,16:25,ARI,23,SEA,13,-10,36,0,7,7,135,-150,2.5,111,-122,46,-113,101,1,outdoors,fieldturf,46,0,-10,0
2021,REG,11,20:20,PIT,37,LAC,41,4,78,0,7,7,220,-251,5.5,103,-114,47.5,-105,-106,0,dome,matrixturf,,,4,1
2021,REG,11,20:15,NYG,10,TB,30,20,40,0,15,8,423,-527,11.5,-113,102,49.5,-102,-109,0,outdoors,grass ,68,6,20,1
2021,REG,12,12:30,CHI,16,DET,14,-2,30,0,4,4,-129,115,-2,-107,-104,41.5,-103,-108,1,dome,fieldturf,,,-2,0
2021,REG,12,16:30,LV,36,DAL,33,-3,69,0,4,4,269,-314,7,-106,-105,51,-103,-108,0,closed,matrixturf,,,-3,0
2021,REG,12,20:20,BUF,31,NO,6,-25,37,0,4,4,-270,235,-7,100,-112,45,-110,-101,0,dome,sportturf,,,-25,0
2021,REG,12,13:00,PIT,10,CIN,41,31,51,0,7,7,154,-172,3.5,-111,-100,43.5,-102,-110,1,outdoors,fieldturf,43,12,31,1
2021,REG,12,13:00,NYJ,21,HOU,14,-7,35,0,7,7,125,-138,3,-124,111,44.5,-103,-108,0,closed,astroturf,,,-7,0
2021,REG,12,13:00,TB,38,IND,31,-7,69,0,6,7,-149,135,-3,101,-112,53,-109,-102,0,closed,fieldturf,,,-7,0
2021,REG,12,13:00,ATL,21,JAX,14,-7,35,0,10,7,-115,105,-1.5,-102,-108,46,-108,-103,0,outdoors,grass ,61,4,-7,0
2021,REG,12,13:00,CAR,10,MIA,33,23,43,0,7,7,-119,108,-1,-110,-101,41,102,-113,0,outdoors,grass ,74,4,23,1
2021,REG,12,13:00,TEN,13,NE,36,23,49,0,7,10,262,-305,7.5,-118,106,43,-103,-108,0,outdoors,fieldturf,33,6,23,1
2021,REG,12,13:00,PHI,7,NYG,13,6,20,0,7,6,-192,171,-4,100,-110,45.5,-107,-104,1,outdoors,fieldturf,39,4,6,1
2021,REG,12,16:05,LAC,13,DEN,28,15,41,0,7,14,-141,127,-2.5,-114,103,47.5,-111,-100,1,outdoors,grass ,62,0,15,1
2021,REG,12,16:25,LA,28,GB,36,8,64,0,13,7,-120,108,-2,-100,-110,47,-109,-102,0,outdoors,grass ,37,14,8,1
2021,REG,12,16:25,MIN,26,SF,34,8,60,0,7,7,164,-183,3.5,-108,-102,49,-101,-110,0,outdoors,grass,68,7,8,1
2021,REG,12,20:20,CLE,10,BAL,16,6,26,0,7,7,140,-156,3,-110,-102,47,-101,-110,1,outdoors,grass,43,0,6,1
2021,REG,12,20:15,SEA,15,WAS,17,2,32,0,8,8,-128,116,-1,-121,108,47,-116,104,0,outdoors,grass ,41,9,2,1
2021,REG,13,20:20,DAL,27,NO,17,-10,44,0,7,7,-254,222,-6,-110,100,46,-106,-105,0,dome,sportturf,,,-10,0
2021,REG,13,13:00,TB,30,ATL,17,-13,47,0,7,7,-475,387,-11,-103,-108,51,-107,-104,1,closed,fieldturf,,,-13,0
2021,REG,13,13:00,ARI,33,CHI,22,-11,55,0,14,10,-373,314,-7.5,-116,104,43.5,-101,-110,0,outdoors,grass ,34,8,-11,0
2021,REG,13,13:00,LAC,41,CIN,22,-19,63,0,7,7,127,-141,2.5,104,-116,49.5,-101,-111,0,outdoors,fieldturf,48,11,-19,0
2021,REG,13,13:00,MIN,27,DET,29,2,56,0,7,10,-296,255,-7,-104,-107,47.5,-107,-104,1,dome,fieldturf,,,2,1
2021,REG,13,13:00,IND,31,HOU,0,-31,31,0,7,7,-408,339,-10,-105,-106,45.5,-107,-104,1,closed,astroturf,,,-31,0
2021,REG,13,13:00,NYG,9,MIA,20,11,29,0,7,7,253,-293,6.5,108,-120,40,100,-111,0,outdoors,grass ,80,11,11,1
2021,REG,13,13:00,PHI,33,NYJ,18,-15,51,0,7,7,-199,177,-5,102,-113,44,-102,-109,0,outdoors,fieldturf,45,0,-15,0
2021,REG,13,16:05,JAX,7,LA,37,30,44,0,7,7,597,-796,14,-103,-108,48,-109,-102,0,dome,matrixturf,,,30,1
2021,REG,13,16:05,WAS,17,LV,15,-2,32,0,6,10,116,-128,1,108,-121,47.5,-114,103,0,dome,grass,,,-2,0
2021,REG,13,16:25,BAL,19,PIT,20,1,39,0,7,7,-195,174,-4,-104,-107,44,-109,-102,1,outdoors,grass ,50,7,1,1
2021,REG,13,16:25,SF,23,SEA,30,7,53,0,7,6,-138,125,-3,108,-120,44.5,-103,-108,1,outdoors,fieldturf,41,4,7,1
2021,REG,13,20:20,DEN,9,KC,22,13,31,0,7,14,323,-387,8.5,-106,-105,46.5,-108,-103,1,outdoors,grass ,58,22,13,1
2021,REG,13,20:15,NE,14,BUF,10,-4,24,0,8,11,132,-146,3,-116,104,40,-102,-109,1,outdoors,a_turf,36,27,-4,0
2021,REG,14,20:20,PIT,28,MIN,36,8,64,0,4,4,157,-175,3.5,-117,105,45,-104,-107,0,dome,sportturf,,,8,1
2021,REG,14,13:00,ATL,29,CAR,21,-8,50,0,7,14,123,-136,2.5,-104,-107,41,105,-116,1,outdoors,grass ,48,9,-8,0
2021,REG,14,13:00,BAL,22,CLE,24,2,46,0,7,14,135,-150,3,-104,-107,44,-103,-108,1,outdoors,grass ,46,14,2,1
2021,REG,14,13:00,SEA,33,HOU,13,-20,46,0,7,7,-401,334,-10,104,-116,40.5,105,-117,0,open,astroturf,,,-20,0
2021,REG,14,13:00,LV,9,KC,48,39,57,0,7,7,365,-444,10,-108,-103,48,-103,-108,1,outdoors,grass ,47,19,39,1
2021,REG,14,13:00,NO,30,NYJ,9,-21,39,0,10,7,-194,173,-4.5,103,-114,42,-112,100,0,outdoors,fieldturf,46,13,-21,0
2021,REG,14,13:00,JAX,0,TEN,20,20,20,0,7,14,321,-384,8.5,-108,-103,44.5,-108,-103,1,outdoors,grass ,45,0,20,1
2021,REG,14,13:00,DAL,27,WAS,20,-7,47,0,10,7,-284,246,-6.5,-115,103,48,-108,-103,1,outdoors,grass ,48,17,-7,0
2021,REG,14,16:05,DET,10,DEN,38,28,48,0,7,7,495,-635,13,-109,-102,42,-106,-105,0,outdoors,grass ,63,8,28,1
2021,REG,14,16:05,NYG,21,LAC,37,16,58,0,7,7,329,-395,9.5,-118,106,44,-108,-103,0,dome,matrixturf,,,16,1
2021,REG,14,16:25,SF,26,CIN,23,-3,49,1,7,7,-130,117,-2.5,-103,-108,49,-103,-108,0,outdoors,fieldturf,48,9,-3,0
2021,REG,14,16:25,BUF,27,TB,33,6,60,1,6,7,161,-181,3.5,-106,-105,52.5,-101,-110,0,outdoors,grass ,82,4,6,1
2021,REG,14,20:20,CHI,30,GB,45,15,75,0,7,14,498,-639,11.5,-102,-109,43,103,-114,1,outdoors,grass ,36,8,15,1
2021,REG,14,20:15,LA,30,ARI,23,-7,53,0,8,8,154,-172,3,104,-116,51,-106,-105,1,open,grass ,,,-7,0
2021,REG,15,20:20,KC,34,LAC,28,-6,62,1,4,4,-173,155,-3,-117,105,54,-113,101,1,dome,matrixturf,,,-6,0
2021,REG,15,20:20,NE,17,IND,27,10,44,0,13,14,-102,-109,-1,-101,-110,46,103,-115,0,closed,fieldturf,,,10,1
2021,REG,15,13:00,CAR,14,BUF,31,17,45,0,7,7,562,-739,14,102,-114,43,-107,-104,0,outdoors,a_turf,30,8,17,1
2021,REG,15,13:00,ARI,12,DET,30,18,42,0,6,7,-634,495,-13,-102,-109,48,-107,-104,0,dome,fieldturf,,,18,1
2021,REG,15,13:00,HOU,30,JAX,16,-14,46,0,7,7,224,-257,6,-111,-101,40,-105,-106,1,outdoors,grass,80,12,-14,0
2021,REG,15,13:00,NYJ,24,MIA,31,7,55,0,7,14,366,-445,10.5,-114,102,42,-104,-107,1,outdoors,grass,82,9,7,1
2021,REG,15,13:00,DAL,21,NYG,6,-15,27,0,7,7,-534,428,-11.5,-120,108,43,104,-116,1,outdoors,fieldturf,37,8,-15,0
2021,REG,15,13:00,TEN,13,PIT,19,6,32,0,7,10,109,-121,1,102,-114,44,-105,-106,0,outdoors,grass,32,11,6,1
2021,REG,15,16:05,CIN,15,DEN,10,-5,25,0,7,7,140,-155,3,-110,-101,45,-123,110,0,outdoors,grass,61,19,-5,0
2021,REG,15,16:05,ATL,13,SF,31,18,44,0,7,7,319,-380,9.5,-114,102,48,-106,-105,0,outdoors,grass,46,0,18,1
2021,REG,15,16:25,GB,31,BAL,30,-1,61,0,7,7,-354,299,-9.5,104,-116,45.5,-109,-102,0,outdoors,grass,43,11,-1,0
2021,REG,15,20:20,NO,9,TB,0,-9,9,0,7,7,417,-518,11.5,-101,-110,45.5,-101,-110,1,outdoors,grass,75,0,-9,0
2021,REG,15,17:00,LV,16,CLE,14,-2,30,0,7,7,-147,131,-3,-102,-109,41,-100,-111,0,outdoors,grass,40,8,-2,0
2021,REG,15,20:15,MIN,17,CHI,9,-8,26,0,11,8,-320,274,-7,-114,102,48,-114,103,1,outdoors,grass,37,8,-8,0
2021,REG,15,19:00,SEA,10,LA,20,10,30,0,7,6,298,-352,7.5,-120,108,47,-101,-110,1,dome,matrixturf,,,10,1
2021,REG,15,19:00,WAS,17,PHI,27,10,44,0,7,14,380,-465,10,-101,-110,39.5,-110,-101,1,outdoors,grass,42,7,10,1
2021,REG,16,20:20,SF,17,TEN,20,3,37,0,4,4,-171,154,-3.5,108,-120,45.5,-116,104,0,outdoors,grass,48,7,3,1
2021,REG,16,16:30,CLE,22,GB,24,2,46,0,6,6,343,-430,7.5,101,-112,46.5,-100,-111,0,outdoors,grass,35,11,2,1
2021,REG,16,20:15,IND,22,ARI,16,-6,38,0,6,6,143,-161,3,102,-114,48,-106,-105,0,closed,grass,,,-6,0
2021,REG,16,13:00,DET,16,ATL,20,4,36,0,7,7,309,-373,7.5,-106,-105,42.5,102,-113,0,open,fieldturf,,,4,1
2021,REG,16,13:00,TB,32,CAR,6,-26,38,0,7,7,-503,399,-11.5,105,-117,44.5,-113,101,1,outdoors,grass,73,8,-26,0
2021,REG,16,13:00,BAL,21,CIN,41,20,62,0,7,7,306,-369,7.5,-102,-109,43,102,-114,1,outdoors,fieldturf,52,0,20,1
2021,REG,16,13:00,LAC,29,HOU,41,12,70,0,10,7,-661,500,-13.5,102,-114,46,-108,-103,0,closed,astroturf,,,12,1
2021,REG,16,13:00,LA,30,MIN,23,-7,53,0,7,6,-177,158,-3.5,-103,-108,48.5,-100,-111,0,dome,sportturf,,,-7,0
2021,REG,16,13:00,BUF,33,NE,21,-12,54,0,7,7,102,-114,1,-106,-105,43.5,-105,-106,1,outdoors,fieldturf,38,13,-12,0
2021,REG,16,13:00,JAX,21,NYJ,26,5,47,0,7,7,114,-125,2.5,-111,100,42.5,106,-118,0,outdoors,fieldturf,47,0,5,1
2021,REG,16,13:00,NYG,10,PHI,34,24,44,0,7,7,416,-529,11,-108,-103,41,-105,-106,1,outdoors,grass,53,9,24,1
2021,REG,16,16:05,CHI,25,SEA,24,-1,49,0,6,7,268,-313,7,-103,-108,41,-109,-102,0,outdoors,fieldturf,25,11,-1,0
2021,REG,16,16:25,PIT,10,KC,36,26,46,0,7,10,328,-400,10.5,-114,102,44,-103,-109,0,outdoors,grass,60,22,26,1
2021,REG,16,16:25,DEN,13,LV,17,4,30,0,7,7,-109,-102,-1,-101,-110,42,-113,101,1,dome,grass,,,4,1
2021,REG,16,20:20,WAS,14,DAL,56,42,70,0,7,7,367,-457,10.5,-113,101,45.5,101,-112,1,closed,matrixturf,,,42,1
2021,REG,16,20:15,MIA,20,NO,3,-17,23,0,8,8,-160,143,-3,-110,-101,37.5,-105,-106,0,dome,sportturf,,,-17,0
2021,REG,17,13:00,LA,20,BAL,19,-1,39,0,7,7,-313,264,-7,-110,-101,47,-108,-103,0,outdoors,grass,59,6,-1,0
2021,REG,17,13:00,ATL,15,BUF,29,14,44,0,7,7,625,-871,14,-101,-111,46.5,-103,-108,0,outdoors,a_turf,26,11,14,1
2021,REG,17,13:00,NYG,3,CHI,29,26,32,0,7,7,245,-287,7,-115,104,36.5,-102,-109,0,outdoors,grass,25,13,26,1
2021,REG,17,13:00,KC,31,CIN,34,3,65,0,7,7,-178,157,-3.5,-103,-108,51,-102,-110,0,outdoors,fieldturf,33,13,3,1
2021,REG,17,13:00,LV,23,IND,20,-3,43,0,7,8,325,-397,8.5,100,-112,46.5,101,-113,0,closed,fieldturf,,,-3,0
2021,REG,17,13:00,JAX,10,NE,50,40,60,0,7,7,727,-1056,17.5,-109,-102,42,-108,-103,0,outdoors,fieldturf,46,4,40,1
2021,REG,17,13:00,TB,28,NYJ,24,-4,52,0,7,7,-868,623,-14.5,-101,-110,48,-104,-107,0,outdoors,fieldturf,57,9,-4,0
2021,REG,17,13:00,MIA,3,TEN,34,31,37,0,6,10,151,-170,3,106,-118,41,-104,-107,0,outdoors,grass,43,13,31,1
2021,REG,17,13:00,PHI,20,WAS,16,-4,36,0,7,7,-238,206,-6.5,103,-115,44.5,102,-113,1,outdoors,grass,62,4,-4,0
2021,REG,17,16:05,DEN,13,LAC,34,21,47,0,7,7,285,-340,8,-117,105,45.5,-108,-103,1,dome,matrixturf,,,21,1
2021,REG,17,16:05,HOU,7,SF,23,16,30,0,7,10,463,-602,14,-113,101,44,-102,-109,0,outdoors,grass,50,6,16,1
2021,REG,17,16:25,ARI,25,DAL,22,-3,47,0,8,7,225,-262,6.5,-103,-108,53,-104,-107,0,closed,matrixturf,,,-3,0
2021,REG,17,16:25,CAR,10,NO,18,8,28,0,7,6,238,-279,7,-110,-101,37,100,-112,1,dome,sportturf,,,8,1
2021,REG,17,16:25,DET,29,SEA,51,22,80,0,7,7,327,-399,8.5,103,-114,41.5,-111,-101,0,outdoors,fieldturf,37,0,22,1
2021,REG,17,20:20,MIN,10,GB,37,27,47,0,7,8,525,-702,13,-116,105,42,-100,-111,1,outdoors,grass,11,9,27,1
2021,REG,17,20:15,CLE,14,PIT,26,12,40,0,9,8,-117,105,-1,-110,-101,43.5,-111,-100,1,outdoors,grass,25,12,12,1
2021,REG,18,16:30,KC,28,DEN,24,-4,52,0,7,7,-600,435,-11.5,-110,-110,44.5,-110,-110,1,outdoors,grass,41,4,-4,0
2021,REG,18,20:15,DAL,51,PHI,26,-25,77,0,7,7,-300,235,-6.5,-110,-110,46,-110,-110,1,outdoors,grass,31,8,-25,0
2021,REG,18,13:00,PIT,16,BAL,13,-3,29,1,6,7,135,-155,3,-110,-110,41,-115,-105,1,outdoors,grass,36,0,-3,0
2021,REG,18,13:00,CIN,16,CLE,21,5,37,0,7,6,215,-265,6.5,-110,-110,38,-110,-110,1,outdoors,grass,38,22,5,1
2021,REG,18,13:00,GB,30,DET,37,7,67,0,7,7,-195,165,-4,-110,-110,45,-115,-105,1,dome,fieldturf,,,7,1
2021,REG,18,13:00,TEN,28,HOU,25,-3,53,0,7,7,-575,410,-10.5,-105,-115,43,-110,-110,1,closed,astroturf,,,-3,0
2021,REG,18,13:00,IND,11,JAX,26,15,37,0,7,7,-1000,650,-14,-110,-110,43,-110,-110,1,outdoors,grass,76,19,15,1
2021,REG,18,13:00,CHI,17,MIN,31,14,48,0,7,7,160,-190,3.5,-110,-110,45.5,-110,-110,1,dome,sportturf,,,14,1
2021,REG,18,13:00,WAS,22,NYG,7,-15,29,0,7,7,-238,206,-6,-102,-109,36,-100,-111,1,outdoors,fieldturf,38,0,-15,0
2021,REG,18,16:25,SEA,38,ARI,30,-8,68,0,7,7,190,-235,5.5,-110,-110,48,100,-120,1,open,grass,,,-8,0
2021,REG,18,16:25,NO,30,ATL,20,-10,50,0,7,7,-213,186,-4.5,-111,-100,40,102,-113,1,closed,fieldturf,,,-10,0
2021,REG,18,16:25,NYJ,10,BUF,27,17,37,0,7,7,750,-1250,16,-110,-110,43,-110,-110,1,outdoors,a_turf,36,19,17,1
2021,REG,18,16:25,SF,27,LA,24,-3,51,1,7,7,150,-170,3,-105,-115,46.5,-115,-105,1,dome,matrixturf,,,-3,0
2021,REG,18,16:25,NE,24,MIA,33,9,57,0,7,7,-250,200,-6,-110,-110,41,-110,-110,1,outdoors,grass,75,8,9,1
2021,REG,18,16:25,CAR,17,TB,41,24,58,0,7,7,375,-510,11,-110,-110,43,-105,-115,1,outdoors,grass,80,4,24,1
2021,REG,18,20:20,LAC,32,LV,35,3,67,1,7,7,-180,155,-3.5,-110,-110,48,-110,-110,1,dome,grass,,,3,1
2022,REG,1,20:20,BUF,31,LA,10,-21,41,0,7,7,-117,106,-1,-112,101,51.5,-101,-111,0,dome,matrixturf,,,-21,0
2022,REG,1,13:00,NO,27,ATL,26,-1,53,0,7,7,-228,201,-6,-103,-107,43.5,-104,-108,1,closed,fieldturf,,,-1,0
2022,REG,1,13:00,CLE,26,CAR,24,-2,50,0,7,7,114,-125,2.5,-112,102,42.5,-113,100,0,outdoors,grass,,,-2,0
2022,REG,1,13:00,SF,10,CHI,19,9,29,0,7,7,-248,217,-6.5,100,-111,38,-103,-109,0,outdoors,grass,,,9,1
2022,REG,1,13:00,PIT,23,CIN,20,-3,43,1,7,7,264,-308,7.5,-119,107,44.5,101,-113,1,outdoors,fieldturf,,,-3,0
2022,REG,1,13:00,PHI,38,DET,35,-3,73,0,7,7,-240,211,-6,-110,-100,49,-117,104,0,dome,fieldturf,,,-3,0
2022,REG,1,13:00,IND,20,HOU,20,0,40,1,7,7,-290,250,-7,-103,-107,46,-110,-102,1,closed,astroturf,,,0,1
2022,REG,1,13:00,NE,7,MIA,20,13,27,0,7,7,140,-155,3,-104,-106,47,-109,-103,1,outdoors,grass,,,13,1
2022,REG,1,13:00,BAL,24,NYJ,9,-15,33,0,7,7,-265,231,-6.5,-103,-107,44,-109,-103,0,outdoors,fieldturf,,,-15,0
2022,REG,1,13:00,JAX,22,WAS,28,6,50,0,7,7,143,-159,3,-101,-110,43.5,-110,-102,0,outdoors,grass,,,6,1
2022,REG,1,16:25,KC,44,ARI,21,-23,65,0,7,7,-252,221,-6,-107,-104,54,-110,-102,0,closed,grass,,,-23,0
2022,REG,1,16:25,LV,19,LAC,24,5,43,0,7,7,161,-180,3.5,-106,-104,52.5,-103,-109,1,dome,matrixturf,,,5,1
2022,REG,1,16:25,GB,7,MIN,23,16,30,0,7,7,113,-125,2.5,-116,105,47,-114,101,1,dome,sportturf,,,16,1
2022,REG,1,16:25,NYG,21,TEN,20,-1,41,0,7,7,209,-239,5.5,-108,-102,43.5,-101,-111,0,outdoors,grass,,,-1,0
2022,REG,1,20:20,TB,19,DAL,3,-16,22,0,7,7,-133,120,-2.5,-108,-102,49.5,-102,-110,0,closed,matrixturf,,,-16,0
2022,REG,1,20:15,DEN,16,SEA,17,1,33,0,7,7,-253,221,-6,-107,-103,44,-115,102,0,outdoors,fieldturf,,,1,1
